Country,DateTime,CarbonIntensity,UpdatedAt,CreatedAt,EmissionFactorType,IsEstimated,EstimationMethod
US-NW-PACW,2023-06-19T18:00:00.000Z,91,2023-06-19T17:53:11.616Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T19:00:00.000Z,91,2023-06-19T18:55:21.801Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T20:00:00.000Z,90,2023-06-19T19:52:07.395Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T21:00:00.000Z,92,2023-06-19T20:52:05.975Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T22:00:00.000Z,95,2023-06-19T21:52:37.819Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T23:00:00.000Z,98,2023-06-19T22:56:39.161Z,2023-06-16T23:57:19.971Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T00:00:00.000Z,102,2023-06-19T23:57:34.145Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T01:00:00.000Z,109,2023-06-20T00:53:41.789Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T02:00:00.000Z,130,2023-06-20T01:53:59.285Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T03:00:00.000Z,149,2023-06-20T03:01:02.503Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T04:00:00.000Z,150,2023-06-20T03:52:55.536Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T05:00:00.000Z,147,2023-06-20T04:54:50.522Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T06:00:00.000Z,151,2023-06-20T05:53:02.367Z,2023-06-17T06:57:32.268Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T07:00:00.000Z,138,2023-06-20T06:54:13.398Z,2023-06-17T07:54:53.755Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T08:00:00.000Z,126,2023-06-20T07:54:16.757Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T09:00:00.000Z,118,2023-06-20T08:57:22.021Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T10:00:00.000Z,118,2023-06-20T09:56:24.113Z,2023-06-17T10:58:22.966Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T11:00:00.000Z,111,2023-06-20T10:53:27.927Z,2023-06-17T11:57:26.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T12:00:00.000Z,112,2023-06-20T11:52:54.295Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-20T13:00:00.000Z,98,2023-06-20T13:00:35.129Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T14:00:00.000Z,24,2023-06-19T13:57:16.651Z,2023-06-16T14:57:25.311Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T15:00:00.000Z,24,2023-06-19T15:58:24.525Z,2023-06-16T15:56:02.481Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T16:00:00.000Z,24,2023-06-19T15:57:11.598Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T17:00:00.000Z,24,2023-06-19T16:57:41.157Z,2023-06-16T17:55:25.504Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T18:00:00.000Z,24,2023-06-19T17:53:00.813Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T19:00:00.000Z,24,2023-06-19T18:55:09.605Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T20:00:00.000Z,24,2023-06-19T19:52:07.395Z,2023-06-16T20:58:13.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T21:00:00.000Z,24,2023-06-19T20:51:50.400Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T22:00:00.000Z,24,2023-06-19T21:53:04.854Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-19T23:00:00.000Z,24,2023-06-19T22:56:39.161Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T00:00:00.000Z,24,2023-06-19T23:57:34.145Z,2023-06-17T00:53:45.298Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T01:00:00.000Z,24,2023-06-20T00:53:20.648Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T02:00:00.000Z,24,2023-06-20T01:54:01.440Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T03:00:00.000Z,24,2023-06-20T03:01:02.503Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T04:00:00.000Z,24,2023-06-20T03:53:14.475Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T05:00:00.000Z,24,2023-06-20T04:54:50.522Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T06:00:00.000Z,24,2023-06-20T05:53:02.367Z,2023-06-17T06:57:11.593Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T07:00:00.000Z,24,2023-06-20T06:54:28.836Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T08:00:00.000Z,24,2023-06-20T07:54:20.738Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T09:00:00.000Z,24,2023-06-20T08:57:22.021Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T10:00:00.000Z,24,2023-06-20T09:56:17.527Z,2023-06-17T10:58:22.966Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T11:00:00.000Z,24,2023-06-20T10:53:27.927Z,2023-06-17T11:57:06.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T12:00:00.000Z,24,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-SCL,2023-06-20T13:00:00.000Z,24,2023-06-20T13:00:39.941Z,2023-06-17T13:53:36.940Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T14:00:00.000Z,24,2023-06-19T13:57:21.750Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T15:00:00.000Z,24,2023-06-19T15:56:55.359Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T16:00:00.000Z,24,2023-06-19T15:57:11.598Z,2023-06-16T16:53:59.551Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T17:00:00.000Z,24,2023-06-19T16:57:20.875Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T18:00:00.000Z,24,2023-06-19T17:53:11.616Z,2023-06-16T18:52:56.719Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T19:00:00.000Z,24,2023-06-19T18:55:21.801Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T20:00:00.000Z,24,2023-06-19T19:51:47.206Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T21:00:00.000Z,24,2023-06-19T20:52:05.975Z,2023-06-16T21:53:12.916Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T22:00:00.000Z,24,2023-06-19T21:52:56.942Z,2023-06-16T22:53:48.240Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-19T23:00:00.000Z,24,2023-06-19T22:56:39.161Z,2023-06-16T23:57:19.971Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T00:00:00.000Z,24,2023-06-19T23:57:17.953Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T01:00:00.000Z,24,2023-06-20T00:53:20.648Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T02:00:00.000Z,24,2023-06-20T01:53:46.398Z,2023-06-17T02:54:02.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T03:00:00.000Z,24,2023-06-20T03:01:02.503Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T04:00:00.000Z,24,2023-06-20T03:53:10.888Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T05:00:00.000Z,24,2023-06-20T04:55:06.666Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T06:00:00.000Z,24,2023-06-20T05:53:02.367Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T07:00:00.000Z,24,2023-06-20T06:54:13.398Z,2023-06-17T07:54:53.755Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T08:00:00.000Z,24,2023-06-20T07:54:16.757Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T09:00:00.000Z,24,2023-06-20T08:56:16.755Z,2023-06-17T09:57:51.641Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T10:00:00.000Z,24,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T11:00:00.000Z,24,2023-06-20T11:53:09.531Z,2023-06-17T11:58:24.182Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T12:00:00.000Z,24,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-TPWR,2023-06-20T13:00:00.000Z,24,2023-06-20T13:00:18.822Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T14:00:00.000Z,479,2023-06-20T08:57:22.021Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T15:00:00.000Z,486,2023-06-20T08:56:35.742Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T16:00:00.000Z,495,2023-06-20T08:57:22.021Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T17:00:00.000Z,493,2023-06-20T08:56:59.433Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T18:00:00.000Z,493,2023-06-20T08:56:59.433Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T19:00:00.000Z,483,2023-06-20T08:56:59.433Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T20:00:00.000Z,478,2023-06-20T08:56:16.755Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T21:00:00.000Z,477,2023-06-20T08:57:22.021Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T22:00:00.000Z,479,2023-06-20T08:56:35.742Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-19T23:00:00.000Z,487,2023-06-20T08:56:35.742Z,2023-06-16T23:57:04.299Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T00:00:00.000Z,495,2023-06-20T08:57:22.021Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T01:00:00.000Z,502,2023-06-20T08:56:59.433Z,2023-06-17T02:01:41.637Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T02:00:00.000Z,500,2023-06-20T08:56:16.755Z,2023-06-17T02:54:18.301Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T03:00:00.000Z,495,2023-06-20T08:56:35.742Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T04:00:00.000Z,492,2023-06-20T08:56:16.755Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T05:00:00.000Z,488,2023-06-20T08:56:16.755Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T06:00:00.000Z,488,2023-06-20T08:57:22.021Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T07:00:00.000Z,488,2023-06-20T08:56:35.742Z,2023-06-17T07:54:53.755Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T08:00:00.000Z,486,2023-06-20T08:56:16.755Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T09:00:00.000Z,487,2023-06-20T08:56:16.755Z,2023-06-17T09:57:25.570Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T10:00:00.000Z,490,2023-06-20T09:56:24.113Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T11:00:00.000Z,489,2023-06-20T10:53:27.927Z,2023-06-17T11:57:26.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T12:00:00.000Z,485,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SE-SOCO,2023-06-20T13:00:00.000Z,479,2023-06-20T12:59:59.535Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T14:00:00.000Z,687,2023-06-20T07:54:20.738Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T15:00:00.000Z,623,2023-06-20T07:54:00.718Z,2023-06-16T15:56:21.711Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T16:00:00.000Z,607,2023-06-20T07:54:20.738Z,2023-06-16T16:53:59.551Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T17:00:00.000Z,596,2023-06-20T07:54:16.757Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T18:00:00.000Z,581,2023-06-20T07:54:16.757Z,2023-06-16T18:53:16.775Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T19:00:00.000Z,571,2023-06-20T07:54:20.738Z,2023-06-16T19:58:20.546Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T20:00:00.000Z,558,2023-06-20T07:54:16.757Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T21:00:00.000Z,558,2023-06-20T07:54:20.738Z,2023-06-16T21:53:12.916Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T22:00:00.000Z,561,2023-06-20T07:54:00.718Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-19T23:00:00.000Z,571,2023-06-20T07:54:16.757Z,2023-06-16T23:57:19.971Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T00:00:00.000Z,569,2023-06-20T07:54:16.757Z,2023-06-17T00:53:45.298Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T01:00:00.000Z,593,2023-06-20T07:54:16.757Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T02:00:00.000Z,632,2023-06-20T07:54:16.757Z,2023-06-17T02:54:18.301Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T03:00:00.000Z,652,2023-06-20T07:54:00.718Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T04:00:00.000Z,646,2023-06-20T07:54:16.757Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T05:00:00.000Z,659,2023-06-20T07:54:16.757Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T06:00:00.000Z,716,2023-06-20T07:54:16.757Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T07:00:00.000Z,722,2023-06-20T07:54:20.738Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T08:00:00.000Z,754,2023-06-20T07:54:16.757Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T09:00:00.000Z,770,2023-06-20T08:57:22.021Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T10:00:00.000Z,787,2023-06-20T09:56:01.132Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T11:00:00.000Z,790,2023-06-20T11:52:54.295Z,2023-06-17T11:57:06.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T12:00:00.000Z,772,2023-06-20T11:53:09.531Z,2023-06-17T12:55:55.552Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-AZPS,2023-06-20T13:00:00.000Z,772,2023-06-20T11:53:09.688Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T14:00:00.000Z,277,2023-06-20T07:54:16.757Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T15:00:00.000Z,270,2023-06-20T07:54:16.757Z,2023-06-16T15:56:21.711Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T16:00:00.000Z,265,2023-06-20T07:54:16.757Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T17:00:00.000Z,266,2023-06-20T07:54:16.757Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T18:00:00.000Z,267,2023-06-20T07:54:16.757Z,2023-06-16T18:52:56.719Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T19:00:00.000Z,275,2023-06-20T07:54:16.757Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T20:00:00.000Z,278,2023-06-20T07:54:16.757Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T21:00:00.000Z,282,2023-06-20T07:54:16.757Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T22:00:00.000Z,285,2023-06-20T07:54:16.757Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-19T23:00:00.000Z,291,2023-06-20T07:54:00.718Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T00:00:00.000Z,297,2023-06-20T07:54:00.718Z,2023-06-17T00:53:45.298Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T01:00:00.000Z,316,2023-06-20T00:53:20.648Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T02:00:00.000Z,330,2023-06-20T01:54:01.440Z,2023-06-17T02:54:02.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T03:00:00.000Z,328,2023-06-20T03:00:48.569Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T04:00:00.000Z,328,2023-06-20T07:54:16.757Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T05:00:00.000Z,326,2023-06-20T07:54:16.757Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T06:00:00.000Z,316,2023-06-20T07:54:16.757Z,2023-06-17T06:57:32.268Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T07:00:00.000Z,307,2023-06-20T07:54:00.718Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T08:00:00.000Z,304,2023-06-20T07:54:16.757Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T09:00:00.000Z,300,2023-06-20T08:56:35.742Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T10:00:00.000Z,298,2023-06-20T09:56:01.132Z,2023-06-17T10:58:22.966Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T11:00:00.000Z,303,2023-06-20T10:53:13.090Z,2023-06-17T11:57:26.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T12:00:00.000Z,304,2023-06-20T11:52:54.295Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-SRP,2023-06-20T13:00:00.000Z,293,2023-06-20T13:00:18.822Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T14:00:00.000Z,517,2023-06-20T07:54:20.738Z,2023-06-16T14:57:05.225Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T15:00:00.000Z,489,2023-06-20T07:54:00.718Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T16:00:00.000Z,484,2023-06-20T07:54:16.757Z,2023-06-16T16:53:59.551Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T17:00:00.000Z,483,2023-06-20T07:54:16.757Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T18:00:00.000Z,482,2023-06-20T07:54:16.757Z,2023-06-16T18:52:56.719Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T19:00:00.000Z,475,2023-06-20T07:54:20.738Z,2023-06-16T19:58:20.546Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T20:00:00.000Z,473,2023-06-20T07:54:16.757Z,2023-06-16T20:58:13.837Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T21:00:00.000Z,473,2023-06-20T07:54:16.757Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T22:00:00.000Z,479,2023-06-20T07:54:00.718Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-19T23:00:00.000Z,479,2023-06-20T07:54:00.718Z,2023-06-16T23:57:04.299Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T00:00:00.000Z,503,2023-06-19T23:57:17.953Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T01:00:00.000Z,594,2023-06-20T00:53:37.731Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T02:00:00.000Z,693,2023-06-20T07:54:16.757Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T03:00:00.000Z,724,2023-06-20T07:54:00.718Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T04:00:00.000Z,733,2023-06-20T07:54:16.757Z,2023-06-17T04:52:28.196Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T05:00:00.000Z,744,2023-06-20T07:54:16.757Z,2023-06-17T05:58:11.423Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T06:00:00.000Z,710,2023-06-20T07:54:16.757Z,2023-06-17T06:57:11.593Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T07:00:00.000Z,701,2023-06-20T07:54:00.718Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T08:00:00.000Z,683,2023-06-20T07:54:20.738Z,2023-06-17T09:03:18.822Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T09:00:00.000Z,666,2023-06-20T08:57:22.021Z,2023-06-17T09:57:51.641Z,lifecycle,True,TIME_SLICER_AVERAGE
US-SW-TEPC,2023-06-20T10:00:00.000Z,677,2023-06-20T09:56:24.113Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
